"","DIVEID","SPECIES","SIZE_","COUNT","biomass_g","PROJECTEDLENGTH","BIOGM2","ABUNM2","FAMILY","TAXONNAME","TROPHIC_MONREP","REGION","ISLAND","REEF_ZONE","OBS_YEAR","DEPTH"
"20386",201404042,"CAML",130,1,15635.4255184994,2733.82063134,0.571925800078389,3.65788445860782e-05,"Carcharhinidae","Carcharhinus melanopterus","PISCIVORE","MARIAN","Guam","Forereef",2014,13.472164672
"20387",201404042,"NAUN",50,1,2268.25161334748,2733.82063134,0.0829700232467587,3.65788445860782e-05,"Acanthuridae","Naso unicornis","PRIMARY","MARIAN","Guam","Forereef",2014,13.472164672
"20388",201404042,"CHMC",50,1,2097.9725376764,2733.82063134,0.0767414114015252,3.65788445860782e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Guam","Forereef",2014,13.472164672
"20389",201404051,"LEOL",55,1,2461.46987509888,2039.73306938,0.12067607825994,4.90260228169935e-05,"Lethrinidae","Lethrinus olivaceus","PISCIVORE","MARIAN","Rota","Forereef",2014,12.600289125
"20390",201404051,"MAMA",50,1,1812.5,2039.73306938,0.0888596663558007,4.90260228169935e-05,"Lutjanidae","Macolor macularis","PLANKTIVORE","MARIAN","Rota","Forereef",2014,12.600289125
"20391",201404051,"CAAB",125,1,15722.9975347495,2039.73306938,0.770836035890161,4.90260228169935e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","MARIAN","Rota","Forereef",2014,12.600289125
"20392",201404051,"SCRU",50,1,2603.97404946608,2039.73306938,0.127662491163983,4.90260228169935e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2014,12.600289125
"20393",201404051,"CAME",60,1,3935.35472109655,2039.73306938,0.192934790349443,4.90260228169935e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Rota","Forereef",2014,12.600289125
"20394",201404051,"SCAL",50,2,4852.80240083077,2039.73306938,0.23791360122949,9.80520456339869e-05,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Rota","Forereef",2014,12.600289125
"20395",201404051,"CAME",50,1,2288.22569834452,2039.73306938,0.112182605297469,4.90260228169935e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Rota","Forereef",2014,12.600289125
"20396",201404051,"SCRU",55,3,10506.250821156,2039.73306938,0.51507969247905,0.00014707806845098,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2014,12.600289125
"20397",201404051,"CHMC",50,2,4195.9450753528,2039.73306938,0.205710499003098,9.80520456339869e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Rota","Forereef",2014,12.600289125
"20398",201404051,"CHMC",55,1,2773.83335711945,2039.73306938,0.135990017456676,4.90260228169935e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Rota","Forereef",2014,12.600289125
"20399",201404051,"SCRU",60,4,18359.934907559,2039.73306938,0.9001145876965,0.000196104091267974,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2014,12.600289125
"20400",201404051,"CHMC",60,1,3579.32266048975,2039.73306938,0.175479954422552,4.90260228169935e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Rota","Forereef",2014,12.600289125
"20401",201404051,"NONE",0,0,0,2039.73306938,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Rota","Forereef",2014,12.600289125
"20402",201404052,"CHUD",70,1,6919.25088584373,2677.46981421,0.258424982015541,3.73486937067507e-05,"Labridae","Cheilinus undulatus","SECONDARY","MARIAN","Rota","Forereef",2014,13.383397706
"20403",201404052,"LUBO",60,1,3788.56904900082,2677.46981421,0.141498104998007,3.73486937067507e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Rota","Forereef",2014,13.383397706
"20404",201404052,"NEFE",220,1,93811.1718935346,2677.46981421,3.50372472532296,3.73486937067507e-05,"Ginglymostomatidae","Nebrius ferrugineus","PISCIVORE","MARIAN","Rota","Forereef",2014,13.383397706
"20405",201404052,"CAME",65,1,4993.05544278805,2677.46981421,0.186484098393515,3.73486937067507e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Rota","Forereef",2014,13.383397706
"20406",201404052,"BAVI",50,1,3278.78428063508,2677.46981421,0.122458309827948,3.73486937067507e-05,"Balistidae","Balistoides viridescens","SECONDARY","MARIAN","Rota","Forereef",2014,13.383397706
"20407",201404052,"APFU",50,1,1312.5,2677.46981421,0.0490201604901103,3.73486937067507e-05,"Lutjanidae","Aphareus furca","PISCIVORE","MARIAN","Rota","Forereef",2014,13.383397706
"20408",201404052,"CAML",130,1,15635.4255184994,2677.46981421,0.583962718665146,3.73486937067507e-05,"Carcharhinidae","Carcharhinus melanopterus","PISCIVORE","MARIAN","Rota","Forereef",2014,13.383397706
"20409",201404052,"VALO",50,2,2801.806516422,2677.46981421,0.104643813407423,7.46973874135014e-05,"Serranidae","Variola louti","PISCIVORE","MARIAN","Rota","Forereef",2014,13.383397706
"20410",201404052,"SCRU",65,1,5886.89831376849,2677.46981421,0.219867962003726,3.73486937067507e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2014,13.383397706
"20411",201404052,"SCRU",60,2,9179.96745377948,2677.46981421,0.34285979266915,7.46973874135014e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2014,13.383397706
"20412",201404052,"NONE",0,0,0,2677.46981421,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Rota","Forereef",2014,13.383397706
"20413",201404053,"LUBO",50,2,4338.27905793009,2191.27995927,0.197979223949793,9.12708570869364e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Rota","Forereef",2014,11.884757348
"20414",201404053,"NONE",0,0,0,2191.27995927,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Rota","Forereef",2014,11.884757348
"20415",201404053,"LUBO",60,1,3788.56904900082,2191.27995927,0.172892972117672,4.56354285434682e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Rota","Forereef",2014,11.884757348
"20416",201404054,"NONE",0,0,0,2284.89213573,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Rota","Forereef",2014,13.563257185
"20417",201404054,"SCRU",55,2,7004.16721410399,2284.89213573,0.30654257610573,8.75314842536766e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2014,13.563257185
"20418",201404054,"SCRU",50,2,5207.94809893216,2284.89213573,0.227929713507822,8.75314842536766e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2014,13.563257185
"20419",201404054,"CAME",60,1,3935.35472109655,2284.89213573,0.172233719901147,4.37657421268383e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Rota","Forereef",2014,13.563257185
"20420",201404055,"DIHY",60,1,4805.51913613256,2071.05623294,0.232032286699952,4.82845411966644e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Rota","Forereef",2014,13.054882432
"20421",201404055,"NONE",0,0,0,2071.05623294,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Rota","Forereef",2014,13.054882432
"20422",201404055,"PSFL",50,1,3472.36767304021,2071.05623294,0.167661679958876,4.82845411966644e-05,"Balistidae","Pseudobalistes flavimarginatus","SECONDARY","MARIAN","Rota","Forereef",2014,13.054882432
"20423",201404055,"LUBO",50,2,4338.27905793009,2071.05623294,0.209471813895252,9.65690823933288e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Rota","Forereef",2014,13.054882432
"20424",201404055,"HIFA",70,1,1029,2071.05623294,0.0496847928913677,4.82845411966644e-05,"Dasyatidae","Himantura fai","SECONDARY","MARIAN","Rota","Forereef",2014,13.054882432
"20425",201404061,"CHMC",60,1,3579.32266048975,2645.99770939,0.135273082353307,3.77929276526296e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Rota","Forereef",2014,14.274848662
"20426",201404061,"LUMO",50,1,1856.4849326628,2645.99770939,0.070162000748322,3.77929276526296e-05,"Lutjanidae","Lutjanus monostigma","PISCIVORE","MARIAN","Rota","Forereef",2014,14.274848662
"20427",201404061,"CHFN",50,1,3266.61122065348,2645.99770939,0.123454801531425,3.77929276526296e-05,"Scaridae","Chlorurus frontalis","PRIMARY","MARIAN","Rota","Forereef",2014,14.274848662
"20428",201404061,"MAMA",50,1,1812.5,2645.99770939,0.0684996813703912,3.77929276526296e-05,"Lutjanidae","Macolor macularis","PLANKTIVORE","MARIAN","Rota","Forereef",2014,14.274848662
"20429",201404061,"NONE",0,0,0,2645.99770939,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Rota","Forereef",2014,14.274848662
"20430",201404061,"SCRU",60,2,9179.96745377948,2645.99770939,0.346937845834183,7.55858553052593e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2014,14.274848662
"20431",201404061,"NATO",60,1,5109.87750729843,2645.99770939,0.193117230947129,3.77929276526296e-05,"Acanthuridae","Naso tonganus","PRIMARY","MARIAN","Rota","Forereef",2014,14.274848662
"20432",201404061,"LUBO",50,1,2169.13952896504,2645.99770939,0.081978133286635,3.77929276526296e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Rota","Forereef",2014,14.274848662
"20433",201404061,"NATO",50,3,8476.03408575608,2645.99770939,0.320334142984202,0.000113378782957889,"Acanthuridae","Naso tonganus","PRIMARY","MARIAN","Rota","Forereef",2014,14.274848662
"20434",201404061,"SCRU",55,1,3502.08360705199,2645.99770939,0.132353992394776,3.77929276526296e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2014,14.274848662
"20435",201404061,"CHMC",50,1,2097.9725376764,2645.99770939,0.0792885243336081,3.77929276526296e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Rota","Forereef",2014,14.274848662
"20436",201404062,"NONE",0,0,0,2107.36312763,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Rota","Forereef",2014,14.428228865
"20437",201404062,"ALSC",65,1,604.175,2107.36312763,0.0286697148715643,4.74526666471871e-05,"Monacanthidae","Aluterus scriptus","SECONDARY","MARIAN","Rota","Forereef",2014,14.428228865
"20438",201404062,"FICO",100,3,1871.07527136441,2107.36312763,0.0887875111238507,0.000142357999941561,"Fistulariidae","Fistularia commersonii","PISCIVORE","MARIAN","Rota","Forereef",2014,14.428228865
"20439",201404062,"TAME",100,1,8700,2107.36312763,0.412838199830528,4.74526666471871e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Rota","Forereef",2014,14.428228865
"20440",201404063,"CASE",50,2,3536.04038427871,2557.66725921,0.138252556955783,7.81962545283451e-05,"Carangidae","Caranx sexfasciatus","PISCIVORE","MARIAN","Rota","Forereef",2014,14.425241558
"20441",201404063,"SCRU",55,6,21012.501642312,2557.66725921,0.821549463349748,0.000234588763585035,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2014,14.425241558
"20442",201404063,"CHMC",50,1,2097.9725376764,2557.66725921,0.082026797274811,3.90981272641726e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Rota","Forereef",2014,14.425241558
"20443",201404063,"SCAL",55,7,22670.0428586698,2557.66725921,0.88635622077252,0.000273686890849208,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Rota","Forereef",2014,14.425241558
"20444",201404063,"NATO",55,1,3851.21413196912,2557.66725921,0.150575260253308,3.90981272641726e-05,"Acanthuridae","Naso tonganus","PRIMARY","MARIAN","Rota","Forereef",2014,14.425241558
"20445",201404063,"HILO",50,2,4950,2557.66725921,0.193535729957654,7.81962545283451e-05,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Rota","Forereef",2014,14.425241558
"20446",201404063,"SCRU",60,3,13769.9511806692,2557.66725921,0.538379303683248,0.000117294381792518,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2014,14.425241558
"20447",201404063,"LUBO",65,1,4839.49809512003,2557.66725921,0.189215312417723,3.90981272641726e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Rota","Forereef",2014,14.425241558
"20448",201404063,"SCRU",50,2,5207.94809893216,2557.66725921,0.203621017557255,7.81962545283451e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Rota","Forereef",2014,14.425241558
"20449",201404063,"LEOL",50,1,1875.85334036719,2557.66725921,0.0733423526305998,3.90981272641726e-05,"Lethrinidae","Lethrinus olivaceus","PISCIVORE","MARIAN","Rota","Forereef",2014,14.425241558
"20450",201404063,"CHFN",50,3,9799.83366196045,2557.66725921,0.383155143683052,0.000117294381792518,"Scaridae","Chlorurus frontalis","PRIMARY","MARIAN","Rota","Forereef",2014,14.425241558
"20451",201404063,"NAHE",50,2,4161.31278959221,2557.66725921,0.162699537033505,7.81962545283451e-05,"Acanthuridae","Naso hexacanthus","PLANKTIVORE","MARIAN","Rota","Forereef",2014,14.425241558
"20452",201404063,"TUNA",50,1,2198.88681063373,2557.66725921,0.0859723563616679,3.90981272641726e-05,"Scombridae","Scombridae","PISCIVORE","MARIAN","Rota","Forereef",2014,14.425241558
"20453",201404063,"ELBI",50,25,14381.9941356792,2557.66725921,0.562309037029369,0.000977453181604314,"Carangidae","Elagatis bipinnulata","PISCIVORE","MARIAN","Rota","Forereef",2014,14.425241558
"20454",201404063,"NATO",50,1,2825.34469525203,2557.66725921,0.110465686460119,3.90981272641726e-05,"Acanthuridae","Naso tonganus","PRIMARY","MARIAN","Rota","Forereef",2014,14.425241558
"20455",201404063,"SCAL",50,3,7279.20360124616,2557.66725921,0.284603228783346,0.000117294381792518,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Rota","Forereef",2014,14.425241558
"20456",201404063,"DIHY",50,1,3062.11078302514,2557.66725921,0.119722797091712,3.90981272641726e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Rota","Forereef",2014,14.425241558
"20457",201404063,"HILO",60,2,8553.6,2557.66725921,0.334429741366826,7.81962545283451e-05,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Rota","Forereef",2014,14.425241558
"20458",201404081,"CHMC",50,1,2097.9725376764,2017.39314904,0.103994233284412,4.95689201916772e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Aguijan","Forereef",2014,13.666528006
"20459",201404081,"NONE",0,0,0,2017.39314904,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Aguijan","Forereef",2014,13.666528006
"20460",201404081,"AENA",110,1,14468.0871524245,2017.39314904,0.717167457384761,4.95689201916772e-05,"Myliobatidae","Aetobatus narinari","SECONDARY","MARIAN","Aguijan","Forereef",2014,13.666528006
"20461",201404081,"TROB",135,1,11347.4741947573,2017.39314904,0.562482042737043,4.95689201916772e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","MARIAN","Aguijan","Forereef",2014,13.666528006
"20462",201404081,"CAME",60,1,3935.35472109655,2017.39314904,0.195071284095975,4.95689201916772e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Aguijan","Forereef",2014,13.666528006
"20463",201404081,"LUBO",60,1,3788.56904900082,2017.39314904,0.18779527683058,4.95689201916772e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Aguijan","Forereef",2014,13.666528006
"20464",201404082,"CHMC",50,1,2097.9725376764,1878.22951797,0.111699476427349,5.32416294405172e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Aguijan","Forereef",2014,14.989715259
"20465",201404082,"NONE",0,0,0,1878.22951797,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Aguijan","Forereef",2014,14.989715259
"20466",201404082,"SCRU",55,1,3502.08360705199,1878.22951797,0.186456637676372,5.32416294405172e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Aguijan","Forereef",2014,14.989715259
"20467",201404082,"CAML",130,1,15635.4255184994,1878.22951797,0.83245553160075,5.32416294405172e-05,"Carcharhinidae","Carcharhinus melanopterus","PISCIVORE","MARIAN","Aguijan","Forereef",2014,14.989715259
"20468",201404082,"VALO",55,1,1878.71803309926,1878.22951797,0.100026009341488,5.32416294405172e-05,"Serranidae","Variola louti","PISCIVORE","MARIAN","Aguijan","Forereef",2014,14.989715259
"20469",201404083,"BAVI",55,1,4371.67187940585,1774.32866674,0.246384560050984,5.63593441702835e-05,"Balistidae","Balistoides viridescens","SECONDARY","MARIAN","Aguijan","Forereef",2014,14.646914521
"20470",201404083,"CAME",65,1,4993.05544278805,1774.32866674,0.281405330161399,5.63593441702835e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Aguijan","Forereef",2014,14.646914521
"20471",201404083,"NONE",0,0,0,1774.32866674,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Aguijan","Forereef",2014,14.646914521
"20472",201404091,"CHMC",50,1,2097.9725376764,2673.06304285,0.0784857111128797,3.7410266199102e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Tinian","Forereef",2014,14.688828061
"20473",201404091,"CHMC",55,1,2773.83335711945,2673.06304285,0.103769844281787,3.7410266199102e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Tinian","Forereef",2014,14.688828061
"20474",201404091,"NONE",0,0,0,2673.06304285,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Tinian","Forereef",2014,14.688828061
"20475",201404091,"VALO",50,2,2801.806516422,2673.06304285,0.104816327617726,7.48205323982039e-05,"Serranidae","Variola louti","PISCIVORE","MARIAN","Tinian","Forereef",2014,14.688828061
"20476",201404091,"TAME",80,1,4454.4,2673.06304285,0.16664028975728,3.7410266199102e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Tinian","Forereef",2014,14.688828061
"20477",201404092,"SCRU",50,1,2603.97404946608,2559.61239304,0.101733139617026,3.90684153084726e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Tinian","Forereef",2014,15.688961162
"20478",201404092,"LUBO",60,1,3788.56904900082,2559.61239304,0.148013389031189,3.90684153084726e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Tinian","Forereef",2014,15.688961162
"20479",201404092,"SCRU",55,1,3502.08360705199,2559.61239304,0.136820856805301,3.90684153084726e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Tinian","Forereef",2014,15.688961162
"20480",201404092,"NONE",0,0,0,2559.61239304,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Tinian","Forereef",2014,15.688961162
"20481",201404093,"NONE",0,0,0,1911.71825952,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Tinian","Forereef",2014,17.170912363
"20482",201404093,"VALO",50,1,1400.903258211,1911.71825952,0.0732797969174989,5.23089631550144e-05,"Serranidae","Variola louti","PISCIVORE","MARIAN","Tinian","Forereef",2014,17.170912363
"20483",201404093,"COAY",50,1,2248.31638070354,1911.71825952,0.117607098719037,5.23089631550144e-05,"Labridae","Coris aygula","SECONDARY","MARIAN","Tinian","Forereef",2014,17.170912363
"20484",201404094,"NAUN",50,1,2268.25161334748,2866.96294971,0.0791168791901173,3.48801159115486e-05,"Acanthuridae","Naso unicornis","PRIMARY","MARIAN","Tinian","Forereef",2014,17.819775274
"20485",201404094,"CAIG",115,1,22169.6765305332,2866.96294971,0.773280887106537,3.48801159115486e-05,"Carangidae","Caranx ignobilis","PISCIVORE","MARIAN","Tinian","Forereef",2014,17.819775274
"20486",201404094,"NONE",0,0,0,2866.96294971,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Tinian","Forereef",2014,17.819775274
"20487",201404094,"NABH",55,1,3699.63213322789,2866.96294971,0.129043597637079,3.48801159115486e-05,"Acanthuridae","Naso brachycentron","PRIMARY","MARIAN","Tinian","Forereef",2014,17.819775274
"20488",201404094,"HILO",50,2,4950,2866.96294971,0.172656573762165,6.97602318230971e-05,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Tinian","Forereef",2014,17.819775274
"20489",201404094,"TROB",130,1,10002.0909516696,2866.96294971,0.348874091752086,3.48801159115486e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","MARIAN","Tinian","Forereef",2014,17.819775274
"20490",201404094,"CAME",50,1,2288.22569834452,2866.96294971,0.0798135775900409,3.48801159115486e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Tinian","Forereef",2014,17.819775274
"20491",201404094,"LUBO",50,2,4338.27905793009,2866.96294971,0.151319676397245,6.97602318230971e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Tinian","Forereef",2014,17.819775274
"20492",201404094,"SCRU",50,1,2603.97404946608,2866.96294971,0.0908269166760413,3.48801159115486e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Tinian","Forereef",2014,17.819775274
"20493",201404094,"CHMC",50,1,2097.9725376764,2866.96294971,0.0731775252933986,3.48801159115486e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Tinian","Forereef",2014,17.819775274
"20494",201404095,"DIHY",65,1,5856.86127682567,1019.21151884,0.574646299473888,9.8115060663574e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Tinian","Forereef",2014,15.2425045075
"20495",201404095,"HILO",55,1,3294.225,1019.21151884,0.323213085714462,9.8115060663574e-05,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Tinian","Forereef",2014,15.2425045075
"20496",201404095,"VALO",50,1,1400.903258211,1019.21151884,0.137449708163171,9.8115060663574e-05,"Serranidae","Variola louti","PISCIVORE","MARIAN","Tinian","Forereef",2014,15.2425045075
"20497",201404095,"NONE",0,0,0,1019.21151884,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Tinian","Forereef",2014,15.2425045075
"20498",201404101,"LUBO",50,1,2169.13952896504,2556.71688269,0.0848408184594465,3.9112660724009e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Tinian","Forereef",2014,13.672680164
"20499",201404101,"CAME",50,1,2288.22569834452,2556.71688269,0.0894985953993077,3.9112660724009e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Tinian","Forereef",2014,13.672680164
"20500",201404101,"TAME",105,1,10071.3375,2556.71688269,0.393916806674489,3.9112660724009e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Tinian","Forereef",2014,13.672680164
"20501",201404101,"LEOL",70,1,4895.05194293635,2556.71688269,0.191458505870471,3.9112660724009e-05,"Lethrinidae","Lethrinus olivaceus","PISCIVORE","MARIAN","Tinian","Forereef",2014,13.672680164
"20502",201404101,"ARST",100,1,20239.5612669436,2556.71688269,0.791623093036759,3.9112660724009e-05,"Tetraodontidae","Arothron stellatus","SECONDARY","MARIAN","Tinian","Forereef",2014,13.672680164
"20503",201404101,"NONE",0,0,0,2556.71688269,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Tinian","Forereef",2014,13.672680164
"20504",201404101,"DIHY",50,1,3062.11078302514,2556.71688269,0.119767300155792,3.9112660724009e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Tinian","Forereef",2014,13.672680164
"20505",201404101,"GYJA",110,1,2764.96757977382,2556.71688269,0.108145238860578,3.9112660724009e-05,"Muraenidae","Gymnothorax javanicus","PISCIVORE","MARIAN","Tinian","Forereef",2014,13.672680164
"20506",201404101,"VALO",50,1,1400.903258211,2556.71688269,0.0547930538455657,3.9112660724009e-05,"Serranidae","Variola louti","PISCIVORE","MARIAN","Tinian","Forereef",2014,13.672680164
"20507",201404101,"CAME",60,1,3935.35472109655,2556.71688269,0.153922194034877,3.9112660724009e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Tinian","Forereef",2014,13.672680164
"20508",201404101,"TAME",90,1,6342.3,2556.71688269,0.248064228109883,3.9112660724009e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Tinian","Forereef",2014,13.672680164
"20509",201404101,"TAME",85,1,5342.8875,2556.71688269,0.208974546074049,3.9112660724009e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Tinian","Forereef",2014,13.672680164
"20510",201404102,"VALO",50,1,1400.903258211,2296.42988855,0.0610035283548566,4.35458537178078e-05,"Serranidae","Variola louti","PISCIVORE","MARIAN","Tinian","Forereef",2014,18.85843634
"20511",201404102,"SCRU",55,1,3502.08360705199,2296.42988855,0.152501220460219,4.35458537178078e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Tinian","Forereef",2014,18.85843634
"20512",201404102,"CHMC",55,2,5547.6667142389,2296.42988855,0.241577883213399,8.70917074356156e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Tinian","Forereef",2014,18.85843634
"20513",201404102,"NONE",0,0,0,2296.42988855,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Tinian","Forereef",2014,18.85843634
"20514",201404103,"NONE",0,0,0,2206.08464463,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Tinian","Forereef",2014,14.396459234
"20515",201404103,"DIHY",55,1,3875.56409795191,2206.08464463,0.175676128628415,4.53291763955738e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Tinian","Forereef",2014,14.396459234
"20516",201404104,"NONE",0,0,0,2075.71453403,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Tinian","Forereef",2014,14.134733879
"20517",201404104,"BAVI",50,1,3278.78428063508,2075.71453403,0.157959306392162,4.81761814356283e-05,"Balistidae","Balistoides viridescens","SECONDARY","MARIAN","Tinian","Forereef",2014,14.134733879
"20518",201404104,"SCFO",50,1,2776.46714059729,2075.71453403,0.133759584715475,4.81761814356283e-05,"Scaridae","Scarus forsteni","PRIMARY","MARIAN","Tinian","Forereef",2014,14.134733879
"20519",201404104,"CHUD",75,1,8590.72346171081,2075.71453403,0.413868252154689,4.81761814356283e-05,"Labridae","Cheilinus undulatus","SECONDARY","MARIAN","Tinian","Forereef",2014,14.134733879
"20520",201404105,"NONE",0,0,0,1889.51549368,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Tinian","Forereef",2014,12.459625
"20521",201404105,"FICO",105,1,723.694026507853,1889.51549368,0.0383005076660364,5.2923620015013e-05,"Fistulariidae","Fistularia commersonii","PISCIVORE","MARIAN","Tinian","Forereef",2014,12.459625
"20522",201404105,"SCRU",60,1,4589.98372688974,1889.51549368,0.242918554637006,5.2923620015013e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Tinian","Forereef",2014,12.459625
"20523",201404105,"CAPP",55,1,2012.51153443692,1889.51549368,0.10650939572437,5.2923620015013e-05,"Carangidae","Caranx papuensis","PISCIVORE","MARIAN","Tinian","Forereef",2014,12.459625
"20524",201404106,"DIHY",55,1,3875.56409795191,2458.89432043,0.157614097757327,4.06686855832472e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Tinian","Forereef",2014,15.789964877
"20525",201404106,"URAS",85,1,27576.5601804906,2458.89432043,1.12150245544787,4.06686855832472e-05,"Dasyatidae","Urogymnus asperrimus","SECONDARY","MARIAN","Tinian","Forereef",2014,15.789964877
"20526",201404106,"ALSC",55,1,366.025,2458.89432043,0.0148857556406081,4.06686855832472e-05,"Monacanthidae","Aluterus scriptus","SECONDARY","MARIAN","Tinian","Forereef",2014,15.789964877
