DIVEID,REGION,ISLAND,YEAR,STRATA,CENTROIDLAT,CENTROIDLON,PROJECTEDLENGTH_M,DEPTH_M,Shark,Jack,Snapper,Tuna,Grouper,Parrotfish,Rays,Surgeonfish,Triggerfish,Milkfish,Wrasse,Emperor,Barracuda,OTHER,TotFish
201504241,PRIAs,Kingman,2015,Forereef,6.379936798,-162.451892,"1,693",13.4,6.045165414,0,4.381815829,0.237364206,0,0,0,0,0,0.277858166,0,0,0,0,10.94220362
201504242,PRIAs,Kingman,2015,Forereef,6.378878173,-162.4245972,"2,362",13.4,8.583867453,0,2.776258122,0,0.079552959,2.367003123,0,0,0,0,0,0.093215835,0,0,19.45546678
201504243,PRIAs,Kingman,2015,Forereef,6.381696901,-162.40258,"1,653",11.1,15.04781615,0.514861197,9.138321855,0,0,0.548449116,0,0,0,1.179007083,0,0.133147101,0,0,26.60807231
201504244,PRIAs,Kingman,2015,Forereef,6.381247246,-162.3776514,"2,249",13,2.238303977,0,2.017727365,0,0,0.806255835,0,0,0,0.264170721,0,0,0,0,5.326457898
201504245,PRIAs,Kingman,2015,Forereef,6.380578346,-162.3565741,"1,774",11.5,3.958378542,0.12895239,3.323136212,0,0,0.865703009,1.615502344,0.234509746,0,0,0,0,0,0,8.510679898
201504246,PRIAs,Kingman,2015,Forereef,6.384510918,-162.3386272,"2,183",13.8,8.879195196,0,1.99843782,0,0,0.542560185,0,0.285995848,0,0,0,0,3.678468108,0,15.38465716
201504251,PRIAs,Kingman,2015,Backreef,6.38513794,-162.3641837,"2,238",14,0.86798715,0,1.799846716,0,0,0.187523713,0.608135631,0,0,0,0,0,0,0,3.244174942
201504252,PRIAs,Kingman,2015,Backreef,6.419562861,-162.369342,"2,808",14,0.988207784,0,0.470112095,0,0.049895202,0,0,0,0,0,0,0,0,0,1.508215081
201504253,PRIAs,Kingman,2015,Backreef,6.439584878,-162.395762,"2,377",8.7,3.888446899,0,2.547232873,0,0,0,6.916153921,0,0,0,0,0,0,0,9.911134789
201504254,PRIAs,Kingman,2015,Forereef,6.430153266,-162.3741714,"2,367",15.4,5.006626057,0.262907558,1.922200381,0,0,0.322948474,1.980665775,0.302069586,0,0,0,0,0,0,7.843096524
201504255,PRIAs,Kingman,2015,Forereef,6.414121359,-162.3523153,"2,145",12.6,2.114358508,0,2.437801642,0,0,0.195637281,0,0,0,0,0,0,0,0,4.77687726
201504261,PRIAs,Kingman,2015,Forereef,6.396514402,-162.474399,"2,193",16.3,1.78822447,0,4.180332916,0,0.122771398,0.990006254,0,0,0,0.502547314,0,0,0,0,7.613746835
201504262,PRIAs,Kingman,2015,Forereef,6.409626067,-162.4557761,"1,923",15.8,6.309838687,0,4.215483113,0,0,0.144221994,0,0,0,0,0,0,0,0,10.66954379
201504263,PRIAs,Kingman,2015,Forereef,6.431215723,-162.428718,"2,215",16.2,0.479398397,0.403107862,1.574593434,0,0.063249236,1.299911101,0,0.281818018,0,0,0,0,0,0,4.102078047
201504264,PRIAs,Kingman,2015,Forereef,6.448731055,-162.4127614,"1,812",15.8,8.191771823,4.304204949,6.526556133,0,0.103658233,0,0,0,0,0,0,0,0,0,19.12619114
201504265,PRIAs,Kingman,2015,Backreef,6.42721908,-162.4264096,"2,443",10,3.979426021,0,1.153481635,0,0,0.42932148,0,0,0,0,0,0,0,0,5.562229136
200102191,PRIAs,Palmyra,2001,Forereef,5.871196844,-162.0406809,"1,302",3.7,0,0.248424253,0,0,0,0,0,0,0,0,0,0,0,0,0.248424253
200102193,PRIAs,Palmyra,2001,Forereef,5.864577406,-162.030351,"1,753",10.8,0.495130639,0.095406257,12.2388498,0,0.47857975,2.82593365,0,2.831385732,0.374671684,0,14.14832628,0,0,0,33.48828379
200102201,PRIAs,Palmyra,2001,Forereef,5.88375096,-162.1418462,"1,789",14.7,0.087124638,0,0.491612924,0,0,0,11.37474122,0,0.284652909,0,0,0,0,0,0.863390471
200102203,PRIAs,Palmyra,2001,Forereef,5.890182017,-162.1285746,"2,537",6.8,0.21384636,0.17932737,1.175216482,0,0.298900339,0.81639247,2.645988333,0.398006648,0,0,1.173248582,0,0,0.539533822,4.254938251
200102205,PRIAs,Palmyra,2001,Forereef,5.868291592,-162.0918257,"2,130",9.7,0.147809446,0.312246255,6.264180917,0,0.889216385,0.969275982,12.56359118,5.148381482,0,0,1.988312082,1.240132693,0,0,17.09848574
200203121,PRIAs,Palmyra,2002,Forereef,5.872699337,-162.0022587,593,12.1,0,0,3.710504499,0,0,0,0,0,2.587664849,0,0,0,31.66736996,0,37.96553931
200203122,PRIAs,Palmyra,2002,Forereef,5.865842826,-162.0503294,"2,047",12.1,7.480262753,0.222306847,5.372517576,0,0,1.00880559,0,0,0,0,4.166522804,0,0,0,18.27729353
200203123,PRIAs,Palmyra,2002,Forereef,5.869050385,-162.0764523,"2,895",11.5,8.092857421,6.350930292,7.939268762,0,0.285950024,0.570532371,0,0,0,0.113671179,2.935684717,0,0,0,26.28889477
200203131,PRIAs,Palmyra,2002,Forereef,5.866615004,-162.1068178,"2,678",11,2.208933408,0.16990872,10.96838467,0,0.213160586,1.233645249,0,0,0.245965423,0,2.121852408,0.2707472,0,0,17.69606801
200203132,PRIAs,Palmyra,2002,Forereef,5.8642357,-162.1289889,"2,226",11.4,6.263470129,0.204378411,9.242169821,0,0.442339156,4.012251425,0,0,0.591729755,0,11.07374061,0,48.21782469,0,81.98720181
200203133,PRIAs,Palmyra,2002,Forereef,5.896879817,-162.0960866,"2,856",10.1,2.16852667,1.194525722,5.082085507,0,0.399727718,0,15.70370065,0,0.230622367,0,6.226916083,0,0,0,15.32078989
200203134,PRIAs,Palmyra,2002,Forereef,5.896273833,-162.1234348,"2,905",9.8,0.910705417,2.829123274,12.26306618,0,0.09824044,2.274226288,20.44930346,0,0.175969689,0,1.955818551,0.499122743,0,0.014287496,21.00627258
200203135,PRIAs,Palmyra,2002,Forereef,5.883281618,-162.1206024,"2,660",3.6,0,0,0.661391816,0,0,0.315480674,0,1.803081309,0,0,0,0,0,0,2.779953799
200203136,PRIAs,Palmyra,2002,Forereef,5.875680905,-162.1139548,916,2.6,0,0,0.960649971,0,0,0.450956673,0.988856176,0,0.558288898,0,0,0,0,0,1.969895542
200203161,PRIAs,Palmyra,2002,Forereef,5.88570579,-162.0396026,"2,678",12.7,9.407840007,0.643881174,10.14677627,0,0,0.154200074,20.08089718,0,0,1.144296377,12.33196001,0.300655023,0,0,34.12960893
200203162,PRIAs,Palmyra,2002,Forereef,5.89693061,-162.0617509,"2,203",10.1,19.62685504,7.485812346,15.52697014,0,0.388615449,0,0,0.207633634,0,0,5.805635257,0,0,0.176960756,49.04152187
200203163,PRIAs,Palmyra,2002,Forereef,5.877902818,-162.1312787,"2,800",11.8,1.856663879,0.162511046,2.042260957,0,0.101939882,0.589966719,0,0,0,1.094514356,0.306839852,0,0,0,21.97044111
200203164,PRIAs,Palmyra,2002,Forereef,5.863987334,-162.1352567,"2,316",12.7,4.665089808,1.571488564,3.562463365,0,0.246440724,2.317657338,16.35703696,0,0.853101854,13.039895,0,0,20.11139879,0,46.39519898
200403291,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",9.5,2.04170667,2.086278687,2.610869074,0,0,1.319895115,0,0,0.902269741,0,6.04695436,1.010563764,0.141970134,0,16.16050754
200403292,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",14.7,5.551803397,0,5.221738148,0,0.130322075,0.565669335,0,0,0,0,4.343798338,0,0,0.04341539,16.87436859
200403293,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",13.3,1.860331267,5.009747258,3.16905733,0,0,1.053506134,46.09309707,0.367488525,0.233434776,0,5.592866054,0,0,0,17.28643134
200403294,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",10.8,0.626288211,1.300167893,3.414213404,0,0,1.375257069,4.710799008,0,0,0,6.067798321,0.165529368,0,0,13.30554008
200403295,PRIAs,Palmyra,2004,Forereef,0,0,"1,752",8.7,1.565720528,0.570496125,2.008360826,0,0.651610376,0.217116278,8.27276313,0.26111204,0,0,0,0,0,0,39.39078748
200403301,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",10.1,1.252576423,0,2.811705157,0,0.130322075,2.639790229,8.776857571,0,0,3.064764355,0.647597325,0,0,0,25.26090339
200403302,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",15.3,0.717945093,0.414094448,2.209196909,0,0.130322075,0.75422578,0,0.762489427,1.203026322,0.466416673,6.24046338,0,0,0,19.54210776
200403303,PRIAs,Palmyra,2004,Forereef,0,0,"1,314",19.9,0,0.346262527,0.334726804,0,0.651610376,1.885564449,0,0.384254752,0,10.21588118,0,0,1.36152882,0.090952884,15.22169371
200403304,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",12.2,2.688466608,0.168754199,0.602508248,0,0,0.75422578,0,0,0,0,0.874641478,0,0,0.009097472,5.088596313
200403305,PRIAs,Palmyra,2004,Forereef,0,0,"1,314",21,3.951834519,0,0.669453609,0,0.434406918,0.720791407,0,0,0,0,1.079328876,0,0,0.041582507,8.498616436
200403306,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",5.9,0,0,1.964040835,0,0,0.37711289,0,0.082970483,0.601513161,0,0,0,0,0,3.025637368
200403311,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",14.4,11.89102128,0.506262596,3.615049487,0,0.130322075,0,0,0,0,0,0,0,1.775804718,0.029241466,17.91846016
200403312,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",15.4,7.091195191,1.298289343,2.008360826,0,0.521288301,0,6.231586157,0,0.601513161,0,0.227044153,0,0,0,11.74769097
200403313,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",15.5,8.145039547,4.493968557,2.410032991,0,0.130322075,0.2439184,5.782077724,0.417779264,0,0,1.295194651,0,0.193871802,0,17.33012729
200403314,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",12.7,0,2.431136228,3.972401661,0,0.130322075,12.25616892,0,0.367488525,0.30075658,0,0,0,0,0.008841553,19.45827399
200404011,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",11.5,16.0950178,7.827784223,3.615049487,0,0.260644151,1.084560459,0,1.356192188,0,0,2.173962209,0,0.55042878,0,32.96363929
200404012,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",8.8,0.626288211,2.066610494,3.213377322,0,0.130322075,0.565669335,0,0.208889632,0.30075658,0,1.295194651,0.165529368,0,0,8.572637668
200404013,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",12.4,0.626288211,0.207757516,2.410032991,0,0.781932452,1.885564449,0,0,0,0,0,0,0,0,5.91157562
200404014,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",2.3,0,0,1.979406026,0,0,1.425220826,0,0,0,0,0,0,0,0,3.404626852
200404015,PRIAs,Palmyra,2004,Forereef,0,0,"2,190",16,5.98118348,0.207757516,4.017687835,0,0.390966226,1.840623287,0,0,0,0,0,0,0,0,12.63153284
200404016,PRIAs,Palmyra,2004,Forereef,0,0,"1,314",21.3,0.667631993,0,2.706239062,0,0,0,21.34682546,0,0,0,0,0,0,0.013627689,3.373871055
200603241,PRIAs,Palmyra,2006,Forereef,5.897106565,-162.1390291,"2,199",-999,0,1.74676522,4.800372529,0,0,3.102248813,4.664680809,0,0.299527772,0,2.583914911,0,0,0,12.53282925
200603242,PRIAs,Palmyra,2006,Forereef,5.888309773,-162.1576838,"2,177",-999,1.033034082,0.459137713,1.212253015,0,0,0,0,0.275062811,0.302562722,0,0,0,0,0,3.307320067
200603243,PRIAs,Palmyra,2006,Forereef,5.871159607,-162.1512539,"2,127",-999,19.44414488,0,3.432642319,0,0,0.194125479,0,0.189171168,0.619278914,4.73292373,2.004420482,0,0.84671583,0,31.46342281
200603244,PRIAs,Palmyra,2006,Forereef,5.864285727,-162.1335977,"2,344",-999,7.270643167,0.338702441,4.420690698,0,0,1.937903487,0,0,1.061117387,0.435784867,0.212133081,0,0,0,15.67697513
200603245,PRIAs,Palmyra,2006,Forereef,5.86660873,-162.1106566,"3,023",-999,0.290184464,0,3.055250356,0,0,2.362178951,4.873741485,0.133106589,0,0,1.291495207,0,0.858338783,0,30.55442374
200603246,PRIAs,Palmyra,2006,Forereef,5.869293935,-162.0840961,"2,290",-999,1.756170918,0,5.784165695,0,0,0,0,0.599268194,0,0,2.481071836,0,0,0.03461602,10.62067664
200603251,PRIAs,Palmyra,2006,Forereef,5.875975353,-162.1310291,"2,508",12.3,0,0.181450279,0.526215811,0,0,3.987437605,0,0,0.262673363,0,0,0,0,0,4.957777058
200603252,PRIAs,Palmyra,2006,Forereef,5.881929141,-162.1428869,"2,043",21.4,2.736289581,0.222663498,1.67446396,0,0,0.202084807,14.14345473,0,0.644669935,0,0,0,0,0.014709185,8.508544132
200603253,PRIAs,Palmyra,2006,Forereef,5.885831834,-162.1277903,"2,666",4.7,0,0.170687562,1.320008898,0,0,0.764577364,4.479825112,0,0,0,0,0,0,0,2.255273824
200603254,PRIAs,Palmyra,2006,Forereef,5.896676499,-162.1235212,"1,987",13.8,1.38038483,0.414929621,2.82843055,0,0.143619673,1.246776412,0,0,1.029014494,0,0,0,0,0,7.043155579
200603255,PRIAs,Palmyra,2006,Forereef,5.897179996,-162.1045095,"2,440",14.2,7.018870011,0.968910179,8.831419761,0,0.935622549,0.338426282,0,0,0,0,0,0,0,0,18.09324878
200603256,PRIAs,Palmyra,2006,Forereef,5.896386386,-162.0874808,"1,971",13.1,12.53592766,4.54448074,2.455220655,0,0,0,0,0,0,0,0,0,0,0.051983042,19.53562906
200603261,PRIAs,Palmyra,2006,Forereef,5.867246039,-162.0641284,"2,615",13.5,5.012532617,0,4.806072129,0,0,0.532674301,0.581874432,0,0.503688172,0,0.570358863,0.151427069,0,0.277539133,40.14765159
200603262,PRIAs,Palmyra,2006,Forereef,5.865502619,-162.044036,"2,078",13.8,6.03529545,0.177882134,1.962981675,0,0,0,0,0.268242333,0.317024542,0,2.052227098,0.426090114,0,0.195780428,11.23974335
200603263,PRIAs,Palmyra,2006,Forereef,5.862689303,-162.0244764,"2,529",12.4,3.412984944,0.539760619,12.83215511,0,0.225720591,1.948977173,0,0,0.781375138,0,1.686051627,0.681701956,0,0,22.20869654
200603271,PRIAs,Palmyra,2006,Forereef,5.898807777,-162.0712012,"1,848",17.3,5.557693527,0.931733129,1.056262442,0,0,0,1.31455726,0,0.532201309,0,0,0,0.235935531,0.914415404,8.313825937
200603272,PRIAs,Palmyra,2006,Forereef,5.892969833,-162.0525797,"2,758",15.5,9.951325695,0.082958719,1.923268946,0,0.152367582,0,0,0,1.888339772,0.646287599,0.311453285,0.071059715,0,0.02793307,15.41629927
200603273,PRIAs,Palmyra,2006,Forereef,5.882245097,-162.031558,"2,261",12.2,0,0.730560232,2.589957765,0,0.061951179,0,0.943471462,0,0.144995416,0,0,0,0,0.094753084,3.527464593
200603281,PRIAs,Palmyra,2006,Forereef,5.898660256,-162.0685504,"2,059",14.2,3.688429048,0.220993473,7.904350105,0,0.415874167,0.778374355,0,0,1.704671944,0,0.241508835,0,0,0.364793268,14.95420193
200603282,PRIAs,Palmyra,2006,Forereef,5.893453606,-162.0532945,"2,006",14.5,12.21056845,0,3.288817233,0,0,0,4.331553643,0,5.645681064,0,0,0.661944702,0,0.258103786,22.88308752
200603283,PRIAs,Palmyra,2006,Forereef,5.884249658,-162.037051,"2,177",10.8,0,0,17.58097278,0,0.131129346,0.189724444,0,0,0,0,0,0,0,0.216954235,26.48463057
200803301,PRIAs,Palmyra,2008,Forereef,5.866387172,-162.1119469,"1,938",13.6,1.940496983,0.260930699,1.119164474,0,0,0.432978386,0,0,0,1.706172846,0,0,0,0.064437498,5.473931974
200803302,PRIAs,Palmyra,2008,Forereef,5.867774094,-162.0942945,"2,046",14.1,1.338803833,0.303528914,1.802259037,0,0,0,1.944494015,0,0,1.161668423,2.868468092,0,0,0.249538076,7.474728299
200803303,PRIAs,Palmyra,2008,Forereef,5.868935184,-162.0750143,"2,282",14.3,2.155099464,0,1.330637312,0,0.174522108,0,1.767449267,0,0,0,0.460869104,0,0,0.049955878,4.121127989
200803304,PRIAs,Palmyra,2008,Forereef,5.866208432,-162.0545152,"2,396",15.4,2.435276492,0.095483909,0.905146386,0,0.078452324,0,0.433638997,0,0,0,1.767355573,0,0,0.025456503,5.281714684
200803305,PRIAs,Palmyra,2008,Forereef,5.864267524,-162.0345484,"2,590",13.8,2.911365865,0,1.256057846,0,0,0.161979736,6.5066851,0.281423253,0,0,0.267109891,0.072415207,0,0.115029882,4.950351798
200803306,PRIAs,Palmyra,2008,Forereef,5.864749915,-162.0120179,"2,782",13.8,36.11722146,0.066775118,0.62387352,0,0,0,1.84352427,0.380759729,0,0,8.239603322,2.495282278,0,0.039079569,79.762315
200803311,PRIAs,Palmyra,2008,Forereef,5.863807419,-162.1326522,"3,092",13.9,25.39896376,0,0.771620827,0,0.060799254,0.067845893,2.438331047,0,0,71.8315756,0,0,0.974718044,0.869361921,113.4251396
200803312,PRIAs,Palmyra,2008,Forereef,5.875295341,-162.1622477,"2,739",17,6.540162359,0,1.79374057,0,0.051139418,0.153171311,0,0,0.11969072,1.150138508,0.636540156,1.612099264,0,1.870604121,14.40821433
200803313,PRIAs,Palmyra,2008,Forereef,5.889483135,-162.1606582,"2,780",16.5,15.86801126,0.082315498,0.468189309,0,0.0503954,0,0.839065198,0.673636528,0.117949363,25.5016206,1.610262713,0,0,0.322870916,44.37238067
200803314,PRIAs,Palmyra,2008,Forereef,5.896941449,-162.1382426,"2,435",14.5,0.534680302,0,1.514473544,0,0.057535173,1.033966162,0,0,0,0,0.815072178,0,0,0,3.955727359
200803315,PRIAs,Palmyra,2008,Forereef,5.896871958,-162.1176581,"2,281",14.2,2.131183436,0,1.236321493,0,0.061419846,0.55188886,2.689183163,0,0.143751843,0,0.376643362,0,0,0,4.533833282
200803316,PRIAs,Palmyra,2008,Forereef,5.897318481,-162.0981629,"2,320",14.7,1.483835723,0.457226867,1.963360522,0,0,0,0,0,0,0,0.655920544,0,0,0,4.560343656
200804011,PRIAs,Palmyra,2008,Forereef,5.897815943,-162.0753661,"2,571",13.8,2.916388142,0.089003567,1.012458637,0,0,0,0,0,0.127532654,0,0.823703971,0,0,0.068831082,8.689318063
200804012,PRIAs,Palmyra,2008,Forereef,5.894180622,-162.0546603,"2,399",14.7,3.609192511,0.095388681,0.813819295,0,0.083018382,0,1.82465761,0,0,0,0,0,0,0.510258114,4.601418869
200804013,PRIAs,Palmyra,2008,Forereef,5.884038132,-162.036044,"2,527",12.6,1.315192452,0.090568277,3.176628723,0,0,0,0,0.0897777,0,0,0,0,0,0,4.672167152
200804014,PRIAs,Palmyra,2008,Forereef,5.877316163,-162.0121298,"3,157",12.8,1.948987104,0.576914794,1.966917504,0,0,0,0,0.115461953,0,9.481257057,2.791225455,0.129153251,0,1.144980674,17.00991712
200804015,PRIAs,Palmyra,2008,Forereef,5.864973933,-162.0117846,"2,894",13.3,11.68746034,0.395395716,2.173945152,0,0,0.072504155,1.650391816,0.366011751,0.226624018,0,8.071145615,0.064827904,0,0.368477046,31.55400564
200804021,PRIAs,Palmyra,2008,Forereef,5.875375109,-162.1310363,"2,882",12.7,0,0,0.376306955,0,0,0.145584301,0,0,0,8.198766612,0,0,0,0.188059164,8.720657868
200804022,PRIAs,Palmyra,2008,Forereef,5.88081049,-162.1426321,"2,662",20.5,4.945623345,0,0.407391465,0,0,0.078805083,1.25234882,0,0.604822159,0,0,0,0,1.909894121,6.036642052
200804023,PRIAs,Palmyra,2008,Forereef,5.871356717,-162.1337145,"2,441",18.9,0.533388074,0,0.355485489,0,0.057396121,0.343822416,0.797693864,0,0,0,0,0,0,0.232449624,1.290092099
200804024,PRIAs,Palmyra,2008,Forereef,5.87593807,-162.1477793,"3,000",19.4,0.43392,0,0.65068495,0,0,0.069926302,0,0.208047444,0,0,0,0,0,0.026740352,1.362578696
200804025,PRIAs,Palmyra,2008,Forereef,5.884257746,-162.128818,"2,520",5.2,0.258335584,0,0.430430281,0,0,0,0.414054932,0,0,0,0,0,0,0.410303646,0.688765865
201004071,PRIAs,Palmyra,2010,Forereef,5.868738215,-162.1445922,"2,164",16.3,6.201060484,0,1.036247048,0,0,0.096943729,1.068484455,0.130554354,0.151507023,15.78056106,0,0,0,0.229671463,23.39687369
201004072,PRIAs,Palmyra,2010,Forereef,5.892934,-162.1554204,"1,521",16.6,2.606963006,1.941950138,3.41059486,0,0.206627931,1.008162497,1.91104031,0,0.215599292,15.26444589,0,0.207419983,0.953361668,0,25.81512526
201004073,PRIAs,Palmyra,2010,Forereef,5.896816659,-162.1430093,"1,610",14.2,0.885290038,0.310040691,0.684910772,0,0,0.130272308,0,0,0,6.54618326,0,0,1.88376029,0.536862074,10.44045736
201004074,PRIAs,Palmyra,2010,Forereef,5.896842661,-162.1268413,"1,950",13.6,5.535811923,3.437516693,7.411140564,0,0,6.377378185,0,0,0.459626906,0,2.848180062,0,0,0.035514319,27.68515668
201004075,PRIAs,Palmyra,2010,Forereef,5.897021994,-162.1075509,"2,347",13.7,1.205095715,0,2.749700297,0,0,0.105465737,0,0,0,0,0.648476366,0,0,0.193110362,4.708738115
201004076,PRIAs,Palmyra,2010,Forereef,5.896869959,-162.0854603,"2,379",14.5,3.427839672,6.544190124,14.83363776,0,0.29419631,0,1.489636843,0,0.762106786,0.926647744,0.230521166,0.555182213,0,0.202582874,28.18245741
201004081,PRIAs,Palmyra,2010,Forereef,5.866058243,-162.008635,"2,149",17.2,9.66836785,0.535396674,2.067152883,0,0.06518906,0.195252395,0.053824879,0,0,2.027003813,4.478039603,0,0.849806678,0.004425378,19.88620896
201004082,PRIAs,Palmyra,2010,Forereef,5.898426187,-162.065688,"1,897",14.3,2.919998863,0.120622875,5.21632496,0,0.099035847,0,0,0,0.528723954,0,0,0,0,0.802934681,15.80086042
201004083,PRIAs,Palmyra,2010,Forereef,5.891479032,-162.0501366,"2,016",14.3,4.530819915,0.373394316,2.2435613,0,0.069504844,0,0.603359982,0,0,0,0,0,0,0.00605868,9.19794615
201004084,PRIAs,Palmyra,2010,Forereef,5.883067331,-162.0336869,"1,943",13.8,7.651692121,0.613523582,7.439162472,0,0,0,0,0,0,0,0,0,0,0.003400979,15.70437817
201004085,PRIAs,Palmyra,2010,Forereef,5.878852513,-162.0184071,"1,814",14.1,3.463526145,0,4.354871666,0,0,0.231312432,0,0,0.180751548,0,1.747265081,0.354158784,0,0.091847296,10.33188566
201004086,PRIAs,Palmyra,2010,Forereef,5.875440348,-162.004487,"1,435",14.1,12.93935618,0,4.316909868,0,0,0.48576595,0,0,0.228518277,0,2.453048064,0,0,0,20.42359834
201004091,PRIAs,Palmyra,2010,Forereef,5.868769946,-162.0736679,"2,130",16,3.939878863,0.214826082,1.197637382,0,0,0.270816818,0.450203721,0,0,0,1.778272921,0,0,0.071593844,7.401432066
201004092,PRIAs,Palmyra,2010,Forereef,5.866185244,-162.0550522,"1,581",15.7,5.859741558,0.620641463,5.296182609,0,0,0.265348829,0,0,0.207348178,0,0.152320976,0,0,0,12.40158361
201004093,PRIAs,Palmyra,2010,Forereef,5.865175497,-162.0411873,"1,688",16.3,4.114958844,1.068160135,2.888934766,0,0.117988757,0,1.366920442,0,0,0,0.753651524,0,0,0.058220531,8.943694027
201004094,PRIAs,Palmyra,2010,Forereef,5.862882791,-162.0266348,"1,530",17.6,3.315705441,0.491980379,0.75699075,0,0,0.137147156,0,0,0,0,2.452323922,0,0,0.242074578,7.154147648
201004101,PRIAs,Palmyra,2010,Forereef,5.862695534,-162.1290913,"1,984",16.2,3.111784396,0.979824951,4.528691965,0,0,0.876868827,0.642179903,0,0.340362919,4.961893806,0,0,1.769309598,0.48036195,16.56873646
201004102,PRIAs,Palmyra,2010,Forereef,5.866368426,-162.1132706,"1,876",14.6,4.555748413,0.121968676,1.215008165,0,0,0.687310588,0.351939192,0,0.174768152,0,0.292328343,0,0,0.007106503,18.42187356
201004103,PRIAs,Palmyra,2010,Forereef,5.867201076,-162.0971821,"1,767",15.8,0.368450607,0,2.096846062,0,0,0,0.059301822,0.128390117,0,0,0,0,0,1.540047042,5.779208941
201004104,PRIAs,Palmyra,2010,Forereef,5.874812616,-162.1627368,"2,246",17.8,11.42803595,0.832103323,3.374950338,0,0.062369597,0.310301419,0.884535725,2.124721516,0.535237013,39.03834063,0,0,0,0.475153812,70.26965096
201004105,PRIAs,Palmyra,2010,Forereef,5.883705734,-162.1680213,"1,489",17.7,7.585758643,0,2.222949887,0,0,0.140937488,0.485188434,0.448517516,0,121.4945182,0,0,1.062841495,0.033045836,132.9555232
201004111,PRIAs,Palmyra,2010,Forereef,5.876636907,-162.1302145,"2,659",12.1,1.636063807,0,0.796279921,0,0,0.391820349,0,0,0,4.978707477,0,0,0,0,7.802871554
201004112,PRIAs,Palmyra,2010,Forereef,5.87565611,-162.1338992,"2,018",17.9,2.671745978,0,0.46638314,0,0,0.177386474,1.052242896,0,0,0,0,0,0,0.374307965,3.315515593
201004113,PRIAs,Palmyra,2010,Forereef,5.87199089,-162.1461606,"2,089",16.4,1.007276876,0,1.942344078,0,0,0.663848413,0,0,0.313878371,61.78638828,0,0,0.106866115,0.540322921,65.82060214
201004123,PRIAs,Palmyra,2010,Forereef,5.884734063,-162.1475884,"1,337",23.1,5.856468107,0,1.193390075,0,0.104806605,0.207520438,0.67063245,0,0.919867966,1.178563595,0,0,0,0.091402861,9.460616787
201205141,PRIAs,Palmyra,2012,Forereef,5.864866171,-162.1224315,"2,114",12.7,1.277791267,74.13091858,2.562571454,0,0,0.437901872,0,0,0.374850106,6.674803001,0.441273693,0,0.42247978,0.42807199,102.0262904
201205142,PRIAs,Palmyra,2012,Forereef,5.866451219,-162.1052673,"1,925",14.3,6.910077692,0.555220211,0.488929927,0,0.097607915,0,0,0,0,0,0.125139888,0,0,0,28.64056659
201205143,PRIAs,Palmyra,2012,Forereef,5.868698075,-162.0896997,"1,632",13.8,1.877992291,0.567560277,1.741387376,0,0,0,0,0,0.212788597,0,0,0,0,0,4.399728541
201205144,PRIAs,Palmyra,2012,Forereef,5.868471909,-162.0716399,"2,468",14.2,1.83454619,0.278136855,2.056662385,0,0.08068907,0.170007555,0.311714227,0,0,0,0,0,0,0.017193021,5.408898229
201205145,PRIAs,Palmyra,2012,Forereef,5.866018029,-162.0511897,"1,793",12.7,0,2.166739616,3.130038334,0,0,0.455669914,0,0,0,0,0,0,0,0.686509008,25.83334504
201205151,PRIAs,Palmyra,2012,Forereef,5.864598778,-162.0366789,"2,048",17.5,0.986820506,0,1.859298401,0,0,0.223292117,3.192283322,2.135902124,0,0,3.902054423,0.462074669,0,0.025978207,9.746402997
201205152,PRIAs,Palmyra,2012,Forereef,5.861992648,-162.0208056,"1,827",13.8,1.499916647,0,1.078735944,0,0.076684759,0.381522264,1.069808127,0.199526234,0.179479049,0,0.470252002,0,0,0.494919498,3.886116899
201205153,PRIAs,Palmyra,2012,Forereef,5.867810749,-162.0059357,"2,022",15,25.12347739,0,0.916711161,0,0.138566303,0.32991864,0,0.14787507,0,0.14872988,9.051317516,0.43432088,0,0.053654131,52.6479538
201205154,PRIAs,Palmyra,2012,Forereef,5.88239925,-162.031471,"1,689",15.8,3.165162808,0.417990868,1.218962668,0,0,0,0.726074717,0,0.19409093,0,1.253588507,0,0,0.013049405,6.249795781
201205155,PRIAs,Palmyra,2012,Forereef,5.878153025,-162.0139787,"1,921",17.7,3.773843749,0.510930946,1.544656291,0,0.103677636,0.109221617,1.005613955,0,0.295946234,29.04300133,6.148242848,0,0,0.033217826,41.57293604
